pdf_name,page,mp_formula,compound_raw,log_Jc,temperature_K,field_T,Tc_K,Hc2_T_lit
1001.5099v1.pdf,11,MgB2,5K nano-C 5 at.%,4.954242509439325,5.0,3.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,5K nano-C 5 at.%,4.812913356642856,5.0,3.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,5K nano-C 5 at.%,4.698970004336019,5.0,4.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,5K nano-C 5 at.%,4.544068044350276,5.0,4.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,5K nano-C 5 at.%,4.3979400086720375,5.0,5.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,5K nano-C 5 at.%,4.2552725051033065,5.0,5.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,5K nano-C 5 at.%,4.0,5.0,6.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,5K nano-C 5 at.%,3.6989700043360174,5.0,7.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,5K nano-C 5 at.%,3.397940008672037,5.0,8.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,5K nano-C 5 at.%,3.0,5.0,9.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,5K nano-C 5 at.%,2.6989700043360187,5.0,10.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G000,5.845098040014257,20.0,0.1,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G000,5.698970004336019,20.0,0.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G000,5.544068044350276,20.0,1.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G000,5.3979400086720375,20.0,1.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G000,5.2552725051033065,20.0,2.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G000,5.079181246047625,20.0,2.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G000,4.903089986991944,20.0,3.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G000,4.778151250383644,20.0,3.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G000,4.6020599913279625,20.0,4.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G000,4.477121254719663,20.0,4.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G000,4.301029995663981,20.0,5.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G000,4.176091259055681,20.0,5.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G000,3.903089986991944,20.0,6.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G000,3.6020599913279625,20.0,7.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G000,3.3010299956639813,20.0,8.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G000,3.0,20.0,9.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G000,2.6989700043360187,20.0,10.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G037,5.812913356642856,20.0,0.1,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G037,5.653212513775344,20.0,0.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G037,5.477121254719663,20.0,1.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G037,5.301029995663981,20.0,1.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G037,5.176091259055681,20.0,2.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G037,5.0,20.0,2.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G037,4.845098040014257,20.0,3.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G037,4.698970004336019,20.0,3.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G037,4.544068044350276,20.0,4.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G037,4.3979400086720375,20.0,4.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G037,4.2552725051033065,20.0,5.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G037,4.079181246047625,20.0,5.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G037,3.845098040014257,20.0,6.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G037,3.544068044350276,20.0,7.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G037,3.255272505103306,20.0,8.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G037,2.9542425094393248,20.0,9.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G037,2.6020599913279625,20.0,10.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G087,5.778151250383644,20.0,0.1,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G087,5.6020599913279625,20.0,0.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G087,5.447158031342219,20.0,1.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G087,5.2552725051033065,20.0,1.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G087,5.079181246047625,20.0,2.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G087,4.903089986991944,20.0,2.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G087,4.778151250383644,20.0,3.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G087,4.6020599913279625,20.0,3.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G087,4.477121254719663,20.0,4.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G087,4.301029995663981,20.0,4.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G087,4.176091259055681,20.0,5.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G087,4.0,20.0,5.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G087,3.7781512503836434,20.0,6.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G087,3.4771212547196626,20.0,7.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G087,3.1760912590556813,20.0,8.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G087,2.845098040014257,20.0,9.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K G087,2.4771212547196626,20.0,10.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K nano-C 5 at.%,5.740362689494244,20.0,0.1,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K nano-C 5 at.%,5.544068044350276,20.0,0.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K nano-C 5 at.%,5.3979400086720375,20.0,1.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K nano-C 5 at.%,5.176091259055681,20.0,1.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K nano-C 5 at.%,5.0,20.0,2.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K nano-C 5 at.%,4.845098040014257,20.0,2.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K nano-C 5 at.%,4.698970004336019,20.0,3.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K nano-C 5 at.%,4.544068044350276,20.0,3.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K nano-C 5 at.%,4.3979400086720375,20.0,4.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K nano-C 5 at.%,4.2552725051033065,20.0,4.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K nano-C 5 at.%,4.079181246047625,20.0,5.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K nano-C 5 at.%,3.903089986991944,20.0,5.5,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K nano-C 5 at.%,3.6989700043360174,20.0,6.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K nano-C 5 at.%,3.397940008672037,20.0,7.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K nano-C 5 at.%,3.0791812460476247,20.0,8.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K nano-C 5 at.%,2.7781512503836434,20.0,9.0,39.0,16.0
1001.5099v1.pdf,11,MgB2,20K nano-C 5 at.%,2.397940008672037,20.0,10.0,39.0,16.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,3.0,4.2,0.0,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,2.903089986991944,4.2,0.5,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,2.7781512503836434,4.2,1.0,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,2.6020599913279625,4.2,1.5,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,2.4771212547196626,4.2,2.0,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,2.3010299956639813,4.2,2.5,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,2.1760912590556813,4.2,3.0,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,2.0791812460476247,4.2,3.5,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,2.0,4.2,4.0,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.954242509439325,4.2,4.5,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.9030899869919435,4.2,5.0,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.845098040014257,4.2,5.5,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.7781512503836436,4.2,6.0,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.740362689494244,4.2,6.5,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.6989700043360187,4.2,7.0,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.6532125137753435,4.2,7.5,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.6020599913279625,4.2,8.0,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.57978359661681,4.2,8.5,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.5563025007672873,4.2,9.0,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.5314789170422551,4.2,9.5,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.505149978319906,4.2,10.0,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.4771212547196624,4.2,10.5,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.4471580313422192,4.2,11.0,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.414973347970818,4.2,11.5,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.380211241711606,4.2,12.0,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.3424226808222062,4.2,12.5,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.3010299956639813,4.2,13.0,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.255272505103306,4.2,13.5,55.0,70.0
1003.0153v1.pdf,12,Sm2FeAs2O,4.2 K,1.2041199826559248,4.2,14.0,55.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 5K,4.0,5.0,0.0,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 5K,3.9542425094393248,5.0,0.1,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 5K,3.903089986991944,5.0,0.2,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 5K,3.845098040014257,5.0,0.3,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 5K,3.7781512503836434,5.0,0.4,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 5K,3.6989700043360174,5.0,0.5,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 5K,3.6020599913279625,5.0,0.6,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 5K,3.4771212547196626,5.0,0.7,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 5K,3.3010299956639813,5.0,0.8,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 5K,3.1760912590556813,5.0,0.9,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 5K,3.0,5.0,1.0,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 5K,3.9542425094393248,5.0,0.0,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 5K,3.903089986991944,5.0,0.1,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 5K,3.845098040014257,5.0,0.2,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 5K,3.7781512503836434,5.0,0.3,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 5K,3.6989700043360174,5.0,0.4,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 5K,3.6020599913279625,5.0,0.5,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 5K,3.4771212547196626,5.0,0.6,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 5K,3.3010299956639813,5.0,0.7,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 5K,3.1760912590556813,5.0,0.8,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 5K,3.0791812460476247,5.0,0.9,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 5K,3.0,5.0,1.0,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 25K,3.6989700043360174,25.0,0.0,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 25K,3.653212513775344,25.0,0.1,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 25K,3.6020599913279625,25.0,0.2,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 25K,3.544068044350276,25.0,0.3,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 25K,3.4771212547196626,25.0,0.4,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 25K,3.397940008672037,25.0,0.5,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 25K,3.3010299956639813,25.0,0.6,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 25K,3.1760912590556813,25.0,0.7,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 25K,3.0791812460476247,25.0,0.8,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 25K,3.0,25.0,0.9,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,HP 25K,2.903089986991944,25.0,1.0,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 25K,3.6020599913279625,25.0,0.0,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 25K,3.544068044350276,25.0,0.1,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 25K,3.4771212547196626,25.0,0.2,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 25K,3.397940008672037,25.0,0.3,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 25K,3.3010299956639813,25.0,0.4,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 25K,3.1760912590556813,25.0,0.5,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 25K,3.0791812460476247,25.0,0.6,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 25K,3.0,25.0,0.7,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 25K,2.903089986991944,25.0,0.8,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 25K,2.845098040014257,25.0,0.9,50.0,70.0
1003.0946v2.pdf,22,Nd2FeAs2O,AP 25K,2.7781512503836434,25.0,1.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.845098040014257,5.0,0.001,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.8388490907372552,5.0,0.002,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.8325089127062364,5.0,0.005,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.8260748027008264,5.0,0.01,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.8195439355418688,5.0,0.02,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.812913356642856,5.0,0.05,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.806179973983887,5.0,0.1,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.7993405494535817,5.0,0.2,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.792391689498254,5.0,0.5,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.7853298350107671,5.0,1.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.7781512503836436,5.0,2.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.7708520116421442,5.0,3.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.7634279935629371,5.0,4.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.7558748556724917,5.0,5.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.7481880270062005,5.0,6.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.740362689494244,5.0,7.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.7323937598229686,5.0,8.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.724275869600789,5.0,9.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 5K,1.7160033436347992,5.0,10.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.8325089127062364,10.0,0.001,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.8260748027008264,10.0,0.002,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.8195439355418688,10.0,0.005,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.812913356642856,10.0,0.01,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.806179973983887,10.0,0.02,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.7993405494535817,10.0,0.05,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.792391689498254,10.0,0.1,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.7853298350107671,10.0,0.2,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.7781512503836436,10.0,0.5,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.7708520116421442,10.0,1.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.7634279935629371,10.0,2.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.7558748556724917,10.0,3.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.7481880270062005,10.0,4.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.740362689494244,10.0,5.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.7323937598229686,10.0,6.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.724275869600789,10.0,7.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.7160033436347992,10.0,8.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.7075701760979365,10.0,9.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 10K,1.6989700043360187,10.0,10.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.8195439355418688,20.0,0.001,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.812913356642856,20.0,0.002,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.806179973983887,20.0,0.005,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.7993405494535817,20.0,0.01,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.792391689498254,20.0,0.02,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.7853298350107671,20.0,0.05,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.7781512503836436,20.0,0.1,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.7708520116421442,20.0,0.2,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.7634279935629371,20.0,0.5,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.7558748556724917,20.0,1.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.7481880270062005,20.0,2.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.740362689494244,20.0,3.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.7323937598229686,20.0,4.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.724275869600789,20.0,5.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.7160033436347992,20.0,6.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.7075701760979365,20.0,7.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.6989700043360187,20.0,8.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.6901960800285136,20.0,9.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 20K,1.6812412373755872,20.0,10.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.806179973983887,30.0,0.001,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.7993405494535817,30.0,0.002,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.792391689498254,30.0,0.005,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.7853298350107671,30.0,0.01,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.7781512503836436,30.0,0.02,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.7708520116421442,30.0,0.05,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.7634279935629371,30.0,0.1,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.7558748556724917,30.0,0.2,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.7481880270062005,30.0,0.5,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.740362689494244,30.0,1.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.7323937598229686,30.0,2.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.724275869600789,30.0,3.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.7160033436347992,30.0,4.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.7075701760979365,30.0,5.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.6989700043360187,30.0,6.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.6901960800285136,30.0,7.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.6812412373755872,30.0,8.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.6720978579357175,30.0,9.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,HP 30K,1.662757831681574,30.0,10.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.792391689498254,20.0,0.001,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.7853298350107671,20.0,0.002,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.7781512503836436,20.0,0.005,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.7708520116421442,20.0,0.01,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.7634279935629371,20.0,0.02,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.7558748556724917,20.0,0.05,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.7481880270062005,20.0,0.1,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.740362689494244,20.0,0.2,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.7323937598229686,20.0,0.5,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.724275869600789,20.0,1.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.7160033436347992,20.0,2.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.7075701760979365,20.0,3.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.6989700043360187,20.0,4.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.6901960800285136,20.0,5.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.6812412373755872,20.0,6.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.6720978579357175,20.0,7.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.662757831681574,20.0,8.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.6532125137753435,20.0,9.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 20K,1.6434526764861874,20.0,10.0,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 30K,1.7781512503836436,30.0,0.001,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 30K,1.7708520116421442,30.0,0.002,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 30K,1.7634279935629371,30.0,0.005,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 30K,1.7558748556724917,30.0,0.01,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 30K,1.7481880270062005,30.0,0.02,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 30K,1.740362689494244,30.0,0.05,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 30K,1.7323937598229686,30.0,0.1,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 30K,1.724275869600789,30.0,0.2,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 30K,1.7160033436347992,30.0,0.5,50.0,70.0
1003.0946v2.pdf,24,Nd2FeAs2O,AP 30K,1.7075701760979365,30.0,1.0,50.0,70.0
