paper_id,compound_formula,substructure,field_T,Tc_K,Tc_source,sample,sample_choice_reason,n_T_pts,T_min,T_max,t_reduced_max,beta_T,logJc0,SE_beta_T,rms,x_span_dex,beta_lo,beta_hi,source,field_span_dex,grade,grade_reason
1111.3923v1.pdf,Fe2TeSe,iron_chalcogenide_11,0.6742,17.7,paper-reported: the Fe/FeSe1-xTex bilayer with a high Tc of 17.7 K showed strong intrinsic pinning; 13.6 K,FeSe(1-x)Te(x) film,,4,4.2,12.0,0.678,1.8357723768434437,5.803415653807348,0.0776173560101849,0.015048540164795414,0.3745,1.6836423590634813,1.9879023946234062,rebuilt from figure trace 1111_3923v1_fig4a,1.6005,measured,
1111.3923v1.pdf,Fe2TeSe,iron_chalcogenide_11,1.0155,17.7,paper-reported: the Fe/FeSe1-xTex bilayer with a high Tc of 17.7 K showed strong intrinsic pinning; 13.6 K,FeSe(1-x)Te(x) film,,4,4.2,12.0,0.678,1.8982410348078138,5.69704859609203,0.07564450099283646,0.014666040818077259,0.3745,1.7499778128618544,2.0465042567537735,rebuilt from figure trace 1111_3923v1_fig4a,1.6005,measured,
1111.3923v1.pdf,Fe2TeSe,iron_chalcogenide_11,1.5293,17.7,paper-reported: the Fe/FeSe1-xTex bilayer with a high Tc of 17.7 K showed strong intrinsic pinning; 13.6 K,FeSe(1-x)Te(x) film,,4,4.2,12.0,0.678,2.052078640311071,5.572652947062015,0.08009382709580962,0.015528681160503743,0.3745,1.8950947392032842,2.209062541418858,rebuilt from figure trace 1111_3923v1_fig4a,1.6005,measured,
1111.3923v1.pdf,Fe2TeSe,iron_chalcogenide_11,2.3033,17.7,paper-reported: the Fe/FeSe1-xTex bilayer with a high Tc of 17.7 K showed strong intrinsic pinning; 13.6 K,FeSe(1-x)Te(x) film,,4,4.2,12.0,0.678,2.3780945111603455,5.4470132941836775,0.05714694172823851,0.01107971325098699,0.3745,2.266086505372998,2.490102516947693,rebuilt from figure trace 1111_3923v1_fig4a,1.6005,measured,
1111.3923v1.pdf,Fe2TeSe,iron_chalcogenide_11,3.4689,17.7,paper-reported: the Fe/FeSe1-xTex bilayer with a high Tc of 17.7 K showed strong intrinsic pinning; 13.6 K,FeSe(1-x)Te(x) film,,4,4.2,12.0,0.678,3.077167035583214,5.403758534227634,0.22273351861617288,0.04318382476854612,0.3745,2.640609339095515,3.5137247320709126,rebuilt from figure trace 1111_3923v1_fig4a,1.6005,measured,
1111.3923v1.pdf,Fe2TeSe,iron_chalcogenide_11,5.2245,17.7,paper-reported: the Fe/FeSe1-xTex bilayer with a high Tc of 17.7 K showed strong intrinsic pinning; 13.6 K,FeSe(1-x)Te(x) film,,4,4.2,12.0,0.678,4.49392682931728,5.455533259195035,0.5979945090534541,0.11593984709601785,0.3745,3.3218575915725097,5.66599606706205,rebuilt from figure trace 1111_3923v1_fig4a,1.6005,measured,
1111.3923v1.pdf,Fe2TeSe,iron_chalcogenide_11,7.8684,17.7,paper-reported: the Fe/FeSe1-xTex bilayer with a high Tc of 17.7 K showed strong intrinsic pinning; 13.6 K,FeSe(1-x)Te(x) film,,4,4.2,12.0,0.678,8.860102924787654,6.0462757036688695,1.9782854593867427,0.383552206920134,0.3745,4.982663424389639,12.73754242518567,rebuilt from figure trace 1111_3923v1_fig4a,1.6005,measured,
1502.05345v1.pdf,Ba(FeAs)2,iron_pnictide_122,0.3448,30.7,paper-reported: phase purity with a high Tc of 30.7 K,P-doped BaFe2As2 film,,4,4.2,20.0,0.6515,1.6762183391421464,6.611294800032887,0.08773586557785829,0.01815618599915615,0.3939,1.5042560426095442,1.8481806356747486,rebuilt from figure trace 1502_05345v1_fig4b_Hc,1.5965,measured,
1502.05345v1.pdf,Ba(FeAs)2,iron_pnictide_122,0.5188,30.7,paper-reported: phase purity with a high Tc of 30.7 K,P-doped BaFe2As2 film,,4,4.2,20.0,0.6515,1.6507898019176948,6.523182696086789,0.06284778859279676,0.013005811612057919,0.3939,1.5276081362758132,1.7739714675595764,rebuilt from figure trace 1502_05345v1_fig4b_Hc,1.5965,measured,
1502.05345v1.pdf,Ba(FeAs)2,iron_pnictide_122,0.7805,30.7,paper-reported: phase purity with a high Tc of 30.7 K,P-doped BaFe2As2 film,,4,4.2,20.0,0.6515,1.6697315524817273,6.4408950422298314,0.05084636120455328,0.01052221899595787,0.3939,1.5700726845208028,1.7693904204426518,rebuilt from figure trace 1502_05345v1_fig4b_Hc,1.5965,measured,
1502.05345v1.pdf,Ba(FeAs)2,iron_pnictide_122,1.1742,30.7,paper-reported: phase purity with a high Tc of 30.7 K,P-doped BaFe2As2 film,,4,4.2,20.0,0.6515,1.7253432120332641,6.339637778726029,0.13045106303329482,0.026995730293653996,0.3939,1.4696591284880063,1.981027295578522,rebuilt from figure trace 1502_05345v1_fig4b_Hc,1.5965,measured,
1502.05345v1.pdf,Ba(FeAs)2,iron_pnictide_122,1.7665,30.7,paper-reported: phase purity with a high Tc of 30.7 K,P-doped BaFe2As2 film,,4,4.2,20.0,0.6515,1.6951730627201178,6.191882821259678,0.15888060357980338,0.03287898023520613,0.3939,1.3837670797037032,2.0065790457365322,rebuilt from figure trace 1502_05345v1_fig4b_Hc,1.5965,measured,
1502.05345v1.pdf,Ba(FeAs)2,iron_pnictide_122,2.6577,30.7,paper-reported: phase purity with a high Tc of 30.7 K,P-doped BaFe2As2 film,,4,4.2,20.0,0.6515,1.8441981296610483,6.078265559932872,0.1713374197651091,0.03545681166284508,0.3939,1.5083767869214344,2.1800194724006623,rebuilt from figure trace 1502_05345v1_fig4b_Hc,1.5965,measured,
1502.05345v1.pdf,Ba(FeAs)2,iron_pnictide_122,3.9984,30.7,paper-reported: phase purity with a high Tc of 30.7 K,P-doped BaFe2As2 film,,4,4.2,20.0,0.6515,2.087106647964487,5.984131993041221,0.21245793886726025,0.0439663509291782,0.3939,1.6706890877846567,2.503524208144317,rebuilt from figure trace 1502_05345v1_fig4b_Hc,1.5965,measured,
1502.05345v1.pdf,Ba(FeAs)2,iron_pnictide_122,6.0155,30.7,paper-reported: phase purity with a high Tc of 30.7 K,P-doped BaFe2As2 film,,4,4.2,20.0,0.6515,2.6186665347210347,5.910664746510155,0.2820241658543913,0.05836248582930076,0.3939,2.065899169646428,3.1714338997956415,rebuilt from figure trace 1502_05345v1_fig4b_Hc,1.5965,measured,
1502.05345v1.pdf,Ba(FeAs)2,iron_pnictide_122,9.0501,30.7,paper-reported: phase purity with a high Tc of 30.7 K,P-doped BaFe2As2 film,,4,4.2,20.0,0.6515,3.562847535529939,5.859369242832206,0.4504843551361315,0.09322387928461555,0.3939,2.6798981994631212,4.445796871596757,rebuilt from figure trace 1502_05345v1_fig4b_Hc,1.5965,measured,
1502.05345v1.pdf,Ba(FeAs)2,iron_pnictide_122,13.6156,30.7,paper-reported: phase purity with a high Tc of 30.7 K,P-doped BaFe2As2 film,,4,4.2,20.0,0.6515,8.116114293759676,6.245605338690102,2.092779002296195,0.43308269167412583,0.3939,4.014267449259134,12.217961138260218,rebuilt from figure trace 1502_05345v1_fig4b_Hc,1.5965,measured,
1611.08455v1.pdf,Fe2TeSe,iron_chalcogenide_11,0.2313,13.7,"paper-reported: both samples A and B exhibit almost the same onset of Tc (T_onset_c ~ 13.7 K +/- 0.2 K), a",FeTe0.65Se0.35 (figure sample B),"Fig. 5(b) plots crystals A and B at 7, 8, 9, 10 and 11 K. The paper reports that the normalised pinning force of sample B scales with temperature and sample A's does not. The trace confirms it: over the field range all five isotherms cover, sample B's jc follows a single power in (1 - T/Tc) with mean R2 = 0.9994, sample A's with 0.9871. beta_T is defined for B and only approximately for A.",3,7.0,9.0,0.6569,3.573441489553404,3.5022153495444988,0.08782280476307712,0.005527763066213828,0.154,3.401308792217773,3.745574186889035,rebuilt from figure trace 1611_08455v1_fig5b_bothsamples,1.2974,extrapolated,3 isotherms; lever 0.154 dex
1611.08455v1.pdf,Fe2TeSe,iron_chalcogenide_11,0.3223,13.7,"paper-reported: both samples A and B exhibit almost the same onset of Tc (T_onset_c ~ 13.7 K +/- 0.2 K), a",FeTe0.65Se0.35 (figure sample B),"Fig. 5(b) plots crystals A and B at 7, 8, 9, 10 and 11 K. The paper reports that the normalised pinning force of sample B scales with temperature and sample A's does not. The trace confirms it: over the field range all five isotherms cover, sample B's jc follows a single power in (1 - T/Tc) with mean R2 = 0.9994, sample A's with 0.9871. beta_T is defined for B and only approximately for A.",3,7.0,9.0,0.6569,3.7873446626606584,3.5230099046263788,0.07928445423035771,0.004990340253898948,0.154,3.6319471323691572,3.9427421929521596,rebuilt from figure trace 1611_08455v1_fig5b_bothsamples,1.2974,extrapolated,3 isotherms; lever 0.154 dex
1611.08455v1.pdf,Fe2TeSe,iron_chalcogenide_11,0.4492,13.7,"paper-reported: both samples A and B exhibit almost the same onset of Tc (T_onset_c ~ 13.7 K +/- 0.2 K), a",FeTe0.65Se0.35 (figure sample B),"Fig. 5(b) plots crystals A and B at 7, 8, 9, 10 and 11 K. The paper reports that the normalised pinning force of sample B scales with temperature and sample A's does not. The trace confirms it: over the field range all five isotherms cover, sample B's jc follows a single power in (1 - T/Tc) with mean R2 = 0.9994, sample A's with 0.9871. beta_T is defined for B and only approximately for A.",3,7.0,9.0,0.6569,3.988417369146277,3.547663618177698,0.16086037055014293,0.010124910238785626,0.154,3.673131042867997,4.3037036954245576,rebuilt from figure trace 1611_08455v1_fig5b_bothsamples,1.2974,extrapolated,3 isotherms; lever 0.154 dex
1611.08455v1.pdf,Fe2TeSe,iron_chalcogenide_11,0.6261,13.7,"paper-reported: both samples A and B exhibit almost the same onset of Tc (T_onset_c ~ 13.7 K +/- 0.2 K), a",FeTe0.65Se0.35 (figure sample B),"Fig. 5(b) plots crystals A and B at 7, 8, 9, 10 and 11 K. The paper reports that the normalised pinning force of sample B scales with temperature and sample A's does not. The trace confirms it: over the field range all five isotherms cover, sample B's jc follows a single power in (1 - T/Tc) with mean R2 = 0.9994, sample A's with 0.9871. beta_T is defined for B and only approximately for A.",3,7.0,9.0,0.6569,4.288399456470378,3.604746028648638,0.14009122608944813,0.008817653997352582,0.154,4.01382065333506,4.562978259605696,rebuilt from figure trace 1611_08455v1_fig5b_bothsamples,1.2974,extrapolated,3 isotherms; lever 0.154 dex
1611.08455v1.pdf,Fe2TeSe,iron_chalcogenide_11,0.8725,13.7,"paper-reported: both samples A and B exhibit almost the same onset of Tc (T_onset_c ~ 13.7 K +/- 0.2 K), a",FeTe0.65Se0.35 (figure sample B),"Fig. 5(b) plots crystals A and B at 7, 8, 9, 10 and 11 K. The paper reports that the normalised pinning force of sample B scales with temperature and sample A's does not. The trace confirms it: over the field range all five isotherms cover, sample B's jc follows a single power in (1 - T/Tc) with mean R2 = 0.9994, sample A's with 0.9871. beta_T is defined for B and only approximately for A.",3,7.0,9.0,0.6569,4.587468658578505,3.6605827926042394,0.10155260385733815,0.006391947221394673,0.154,4.388425555018122,4.786511762138888,rebuilt from figure trace 1611_08455v1_fig5b_bothsamples,1.2974,extrapolated,3 isotherms; lever 0.154 dex
1611.08455v1.pdf,Fe2TeSe,iron_chalcogenide_11,1.216,13.7,"paper-reported: both samples A and B exhibit almost the same onset of Tc (T_onset_c ~ 13.7 K +/- 0.2 K), a",FeTe0.65Se0.35 (figure sample B),"Fig. 5(b) plots crystals A and B at 7, 8, 9, 10 and 11 K. The paper reports that the normalised pinning force of sample B scales with temperature and sample A's does not. The trace confirms it: over the field range all five isotherms cover, sample B's jc follows a single power in (1 - T/Tc) with mean R2 = 0.9994, sample A's with 0.9871. beta_T is defined for B and only approximately for A.",3,7.0,9.0,0.6569,5.164468568136757,3.7997008811921247,0.16726303870156697,0.010527908442135483,0.154,4.836633012281685,5.492304123991828,rebuilt from figure trace 1611_08455v1_fig5b_bothsamples,1.2974,extrapolated,3 isotherms; lever 0.154 dex
1611.08455v1.pdf,Fe2TeSe,iron_chalcogenide_11,1.6947,13.7,"paper-reported: both samples A and B exhibit almost the same onset of Tc (T_onset_c ~ 13.7 K +/- 0.2 K), a",FeTe0.65Se0.35 (figure sample B),"Fig. 5(b) plots crystals A and B at 7, 8, 9, 10 and 11 K. The paper reports that the normalised pinning force of sample B scales with temperature and sample A's does not. The trace confirms it: over the field range all five isotherms cover, sample B's jc follows a single power in (1 - T/Tc) with mean R2 = 0.9994, sample A's with 0.9871. beta_T is defined for B and only approximately for A.",3,7.0,9.0,0.6569,5.65860619006112,3.881074806742945,0.15761334991641468,0.009920535523325577,0.154,5.349684024224947,5.967528355897294,rebuilt from figure trace 1611_08455v1_fig5b_bothsamples,1.2974,extrapolated,3 isotherms; lever 0.154 dex
1611.08455v1.pdf,Fe2TeSe,iron_chalcogenide_11,2.3618,13.7,"paper-reported: both samples A and B exhibit almost the same onset of Tc (T_onset_c ~ 13.7 K +/- 0.2 K), a",FeTe0.65Se0.35 (figure sample B),"Fig. 5(b) plots crystals A and B at 7, 8, 9, 10 and 11 K. The paper reports that the normalised pinning force of sample B scales with temperature and sample A's does not. The trace confirms it: over the field range all five isotherms cover, sample B's jc follows a single power in (1 - T/Tc) with mean R2 = 0.9994, sample A's with 0.9871. beta_T is defined for B and only approximately for A.",3,7.0,9.0,0.6569,6.613100773935935,4.082186437969465,0.26968128877637065,0.016974341365760034,0.154,6.084525447934249,7.141676099937621,rebuilt from figure trace 1611_08455v1_fig5b_bothsamples,1.2974,extrapolated,3 isotherms; lever 0.154 dex
1611.08455v1.pdf,Fe2TeSe,iron_chalcogenide_11,3.2916,13.7,"paper-reported: both samples A and B exhibit almost the same onset of Tc (T_onset_c ~ 13.7 K +/- 0.2 K), a",FeTe0.65Se0.35 (figure sample B),"Fig. 5(b) plots crystals A and B at 7, 8, 9, 10 and 11 K. The paper reports that the normalised pinning force of sample B scales with temperature and sample A's does not. The trace confirms it: over the field range all five isotherms cover, sample B's jc follows a single power in (1 - T/Tc) with mean R2 = 0.9994, sample A's with 0.9871. beta_T is defined for B and only approximately for A.",3,7.0,9.0,0.6569,8.00910921649831,4.364501119913342,0.4323134882667801,0.027210774466996664,0.154,7.1617747794954205,8.856443653501199,rebuilt from figure trace 1611_08455v1_fig5b_bothsamples,1.2974,extrapolated,3 isotherms; lever 0.154 dex
1611.08455v1.pdf,Fe2TeSe,iron_chalcogenide_11,4.5874,13.7,"paper-reported: both samples A and B exhibit almost the same onset of Tc (T_onset_c ~ 13.7 K +/- 0.2 K), a",FeTe0.65Se0.35 (figure sample B),"Fig. 5(b) plots crystals A and B at 7, 8, 9, 10 and 11 K. The paper reports that the normalised pinning force of sample B scales with temperature and sample A's does not. The trace confirms it: over the field range all five isotherms cover, sample B's jc follows a single power in (1 - T/Tc) with mean R2 = 0.9994, sample A's with 0.9871. beta_T is defined for B and only approximately for A.",3,7.0,9.0,0.6569,9.855323720914402,4.714239782310873,0.47592937955295844,0.02995605587314344,0.154,8.922502136990603,10.788145304838201,rebuilt from figure trace 1611_08455v1_fig5b_bothsamples,1.2974,extrapolated,3 isotherms; lever 0.154 dex
1903.00866v2.pdf,K(FeAs)2,iron_pnictide_122,0.1479,36.0,paper-reported: Tc defined by the onset of diamagnetism is 36.0 K,CaKFe4As4,,6,2.0,25.0,0.6944,1.3462636025146686,6.087452926947676,0.1758906303553233,0.05972405221727757,0.4901,1.001517967018235,1.6910092380111021,rebuilt from figure trace 1903_00866v2_fig4,1.505,measured,
1903.00866v2.pdf,K(FeAs)2,iron_pnictide_122,0.2174,36.0,paper-reported: Tc defined by the onset of diamagnetism is 36.0 K,CaKFe4As4,,6,2.0,25.0,0.6944,1.4441972768362574,6.0378192635949715,0.18875388341535093,0.06409179821880809,0.4901,1.0742396653421695,1.8141548883303453,rebuilt from figure trace 1903_00866v2_fig4,1.505,measured,
1903.00866v2.pdf,K(FeAs)2,iron_pnictide_122,0.3195,36.0,paper-reported: Tc defined by the onset of diamagnetism is 36.0 K,CaKFe4As4,,6,2.0,25.0,0.6944,1.4865451701914507,5.95020770613943,0.23285070262553995,0.07906497062602989,0.4901,1.0301577930453925,1.942932547337509,rebuilt from figure trace 1903_00866v2_fig4,1.505,measured,
1903.00866v2.pdf,K(FeAs)2,iron_pnictide_122,0.4695,36.0,paper-reported: Tc defined by the onset of diamagnetism is 36.0 K,CaKFe4As4,,6,2.0,25.0,0.6944,1.406160260962357,5.840522664244837,0.262380203255412,0.08909177781869192,0.4901,0.8918950625817494,1.9204254593429644,rebuilt from figure trace 1903_00866v2_fig4,1.505,measured,
1903.00866v2.pdf,K(FeAs)2,iron_pnictide_122,0.69,36.0,paper-reported: Tc defined by the onset of diamagnetism is 36.0 K,CaKFe4As4,,6,2.0,25.0,0.6944,1.2513025088215228,5.715937717019546,0.2840585878530036,0.09645272121333022,0.4901,0.6945476766296358,1.8080573410134098,rebuilt from figure trace 1903_00866v2_fig4,1.505,measured,
1903.00866v2.pdf,K(FeAs)2,iron_pnictide_122,1.0141,36.0,paper-reported: Tc defined by the onset of diamagnetism is 36.0 K,CaKFe4As4,,6,2.0,25.0,0.6944,1.0352419797668895,5.587243130601218,0.30406598641540533,0.10324627760720326,0.4901,0.43927264639269503,1.631211313141084,rebuilt from figure trace 1903_00866v2_fig4,1.505,measured,
1903.00866v2.pdf,K(FeAs)2,iron_pnictide_122,1.4904,36.0,paper-reported: Tc defined by the onset of diamagnetism is 36.0 K,CaKFe4As4,,6,2.0,25.0,0.6944,0.7644533643297271,5.450056340681303,0.3078460401663134,0.10452980321142266,0.4901,0.1610751256037528,1.3678316030557014,rebuilt from figure trace 1903_00866v2_fig4,1.505,measured,
1903.00866v2.pdf,K(FeAs)2,iron_pnictide_122,2.1904,36.0,paper-reported: Tc defined by the onset of diamagnetism is 36.0 K,CaKFe4As4,,6,2.0,25.0,0.6944,0.45757938426753164,5.311980399600785,0.3044558566530725,0.10337865890793178,0.4901,-0.13915409477249052,1.0543128633075538,rebuilt from figure trace 1903_00866v2_fig4,1.505,measured,
1903.00866v2.pdf,K(FeAs)2,iron_pnictide_122,3.2191,36.0,paper-reported: Tc defined by the onset of diamagnetism is 36.0 K,CaKFe4As4,,6,2.0,25.0,0.6944,0.15244359701325905,5.180308608010894,0.2938304854471689,0.09977079063520236,0.4901,-0.42346415446319197,0.7283513484897101,rebuilt from figure trace 1903_00866v2_fig4,1.505,measured,
1903.00866v2.pdf,K(FeAs)2,iron_pnictide_122,4.731,36.0,paper-reported: Tc defined by the onset of diamagnetism is 36.0 K,CaKFe4As4,,6,2.0,25.0,0.6944,-0.13212855944606777,5.0580011753451535,0.27769246992874336,0.09429109180440838,0.4901,-0.6764058005064046,0.41214868161426915,rebuilt from figure trace 1903_00866v2_fig4,1.505,measured,
2012.13723v3.pdf,Ba(FeAs)2,iron_pnictide_122,0.1251,36.4,paper-reported: with Tc_on of 36.4 K; abstract gives an onset Tc of 36 K. The 38.3 K in this paper is prev,K-doped BaFe2As2 film on CaF2,,6,4.0,24.0,0.6593,1.3789210744251694,6.268007595874459,0.5367541445789956,0.15227369152004502,0.4171,0.32688295105033793,2.430959197800001,rebuilt from figure trace 2012.13723_fig4,1.6537,measured,
2012.13723v3.pdf,Ba(FeAs)2,iron_pnictide_122,0.1909,36.4,paper-reported: with Tc_on of 36.4 K; abstract gives an onset Tc of 36 K. The 38.3 K in this paper is prev,K-doped BaFe2As2 film on CaF2,,6,4.0,24.0,0.6593,1.6169444002725726,6.319395486437421,0.3677164713128806,0.10431879303597318,0.4171,0.8962201164993266,2.3376686840458185,rebuilt from figure trace 2012.13723_fig4,1.6537,measured,
2012.13723v3.pdf,Ba(FeAs)2,iron_pnictide_122,0.2915,36.4,paper-reported: with Tc_on of 36.4 K; abstract gives an onset Tc of 36 K. The 38.3 K in this paper is prev,K-doped BaFe2As2 film on CaF2,,6,4.0,24.0,0.6593,1.8461876277616533,6.369443780103761,0.20027033769491562,0.05681540409285588,0.4171,1.4536577658796188,2.238717489643688,rebuilt from figure trace 2012.13723_fig4,1.6537,measured,
2012.13723v3.pdf,Ba(FeAs)2,iron_pnictide_122,0.4451,36.4,paper-reported: with Tc_on of 36.4 K; abstract gives an onset Tc of 36 K. The 38.3 K in this paper is prev,K-doped BaFe2As2 film on CaF2,,6,4.0,24.0,0.6593,1.8670354759820607,6.3393347086691225,0.12310857960968445,0.03492511061961081,0.4171,1.6257426599470792,2.1083282920170423,rebuilt from figure trace 2012.13723_fig4,1.6537,measured,
2012.13723v3.pdf,Ba(FeAs)2,iron_pnictide_122,0.6795,36.4,paper-reported: with Tc_on of 36.4 K; abstract gives an onset Tc of 36 K. The 38.3 K in this paper is prev,K-doped BaFe2As2 film on CaF2,,6,4.0,24.0,0.6593,1.9174961928261396,6.2886000374450655,0.07434064894202151,0.02108996299092634,0.4171,1.7717885208997775,2.0632038647525017,rebuilt from figure trace 2012.13723_fig4,1.6537,measured,
2012.13723v3.pdf,Ba(FeAs)2,iron_pnictide_122,1.0373,36.4,paper-reported: with Tc_on of 36.4 K; abstract gives an onset Tc of 36 K. The 38.3 K in this paper is prev,K-doped BaFe2As2 film on CaF2,,6,4.0,24.0,0.6593,1.883368553157011,6.186944684215848,0.0960461792730009,0.02724768205705663,0.4171,1.6951180417819294,2.0716190645320927,rebuilt from figure trace 2012.13723_fig4,1.6537,measured,
2012.13723v3.pdf,Ba(FeAs)2,iron_pnictide_122,1.5837,36.4,paper-reported: with Tc_on of 36.4 K; abstract gives an onset Tc of 36 K. The 38.3 K in this paper is prev,K-doped BaFe2As2 film on CaF2,,6,4.0,24.0,0.6593,1.939214816979418,6.102830362616011,0.07275812243711795,0.020641010420622503,0.4171,1.796608897002667,2.0818207369561694,rebuilt from figure trace 2012.13723_fig4,1.6537,measured,
2012.13723v3.pdf,Ba(FeAs)2,iron_pnictide_122,2.4178,36.4,paper-reported: with Tc_on of 36.4 K; abstract gives an onset Tc of 36 K. The 38.3 K in this paper is prev,K-doped BaFe2As2 film on CaF2,,6,4.0,24.0,0.6593,2.0531878015840817,6.016539293115443,0.07696675270033958,0.02183497170233072,0.4171,1.9023329662914161,2.204042636876747,rebuilt from figure trace 2012.13723_fig4,1.6537,measured,
2012.13723v3.pdf,Ba(FeAs)2,iron_pnictide_122,3.6912,36.4,paper-reported: with Tc_on of 36.4 K; abstract gives an onset Tc of 36 K. The 38.3 K in this paper is prev,K-doped BaFe2As2 film on CaF2,,6,4.0,24.0,0.6593,2.225538220492294,5.922858848348647,0.09206938533145004,0.02611949124565736,0.4171,2.045082225242652,2.405994215741936,rebuilt from figure trace 2012.13723_fig4,1.6537,measured,
2012.13723v3.pdf,Ba(FeAs)2,iron_pnictide_122,5.6353,36.4,paper-reported: with Tc_on of 36.4 K; abstract gives an onset Tc of 36 K. The 38.3 K in this paper is prev,K-doped BaFe2As2 film on CaF2,,6,4.0,24.0,0.6593,3.6053573681758415,5.97889943906529,0.3710908553023299,0.10527608402639972,0.4171,2.878019291783275,4.332695444568408,rebuilt from figure trace 2012.13723_fig4,1.6537,measured,
2207.06629v1.pdf,Ba(FeAs)2,iron_pnictide_122,0.1453,39.8,paper-reported: the film exhibited a high critical temperature of 39.8 K,K-doped Ba122 film,,6,4.0,24.0,0.603,0.858943508609675,6.451414948220007,0.5299645713835353,0.12818032868730675,0.3552,-0.17978705130205408,1.8976740685214042,rebuilt from figure trace 2207.06629_fig4,1.6678,measured,
2207.06629v1.pdf,Ba(FeAs)2,iron_pnictide_122,0.2226,39.8,paper-reported: the film exhibited a high critical temperature of 39.8 K,K-doped Ba122 film,,6,4.0,24.0,0.603,1.1769224929815836,6.512936508809236,0.368362906188915,0.08909440543967197,0.3552,0.4549311968513102,1.898913789111857,rebuilt from figure trace 2207.06629_fig4,1.6678,measured,
2207.06629v1.pdf,Ba(FeAs)2,iron_pnictide_122,0.3411,39.8,paper-reported: the film exhibited a high critical temperature of 39.8 K,K-doped Ba122 film,,6,4.0,24.0,0.603,1.5002117569051983,6.571180925562945,0.2006647159211733,0.04853394100585367,0.3552,1.1069089136996986,1.893514600110698,rebuilt from figure trace 2207.06629_fig4,1.6678,measured,
2207.06629v1.pdf,Ba(FeAs)2,iron_pnictide_122,0.5226,39.8,paper-reported: the film exhibited a high critical temperature of 39.8 K,K-doped Ba122 film,,6,4.0,24.0,0.603,1.628782141962778,6.554908777720895,0.14377662137249556,0.03477465396783972,0.3552,1.3469799640726867,1.9105843198528691,rebuilt from figure trace 2207.06629_fig4,1.6678,measured,
2207.06629v1.pdf,Ba(FeAs)2,iron_pnictide_122,0.8007,39.8,paper-reported: the film exhibited a high critical temperature of 39.8 K,K-doped Ba122 film,,6,4.0,24.0,0.603,1.667541725416917,6.4975359141181075,0.1489485253734922,0.03602556089744121,0.3552,1.3756026156848722,1.9594808351489617,rebuilt from figure trace 2207.06629_fig4,1.6678,measured,
2207.06629v1.pdf,Ba(FeAs)2,iron_pnictide_122,1.2269,39.8,paper-reported: the film exhibited a high critical temperature of 39.8 K,K-doped Ba122 film,,6,4.0,24.0,0.603,1.78753625834511,6.450275976435495,0.11058451619016779,0.026746617412514224,0.3552,1.5707906066123811,2.0042819100778386,rebuilt from figure trace 2207.06629_fig4,1.6678,measured,
2207.06629v1.pdf,Ba(FeAs)2,iron_pnictide_122,1.8799,39.8,paper-reported: the film exhibited a high critical temperature of 39.8 K,K-doped Ba122 film,,6,4.0,24.0,0.603,1.9317336253767352,6.39733443939261,0.08414709835977337,0.0203523090188477,0.3552,1.7668053125915795,2.096661938161891,rebuilt from figure trace 2207.06629_fig4,1.6678,measured,
2207.06629v1.pdf,Ba(FeAs)2,iron_pnictide_122,2.8804,39.8,paper-reported: the film exhibited a high critical temperature of 39.8 K,K-doped Ba122 film,,6,4.0,24.0,0.603,1.9601518108138556,6.305685052757617,0.11424175208767808,0.02763117786191571,0.3552,1.7362379767220066,2.1840656449057048,rebuilt from figure trace 2207.06629_fig4,1.6678,measured,
2207.06629v1.pdf,Ba(FeAs)2,iron_pnictide_122,4.4135,39.8,paper-reported: the film exhibited a high critical temperature of 39.8 K,K-doped Ba122 film,,6,4.0,24.0,0.603,2.1654904051414556,6.239382289677849,0.12559461274819683,0.030377047094659857,0.3552,1.9193249641549899,2.4116558461279216,rebuilt from figure trace 2207.06629_fig4,1.6678,measured,
2207.06629v1.pdf,Ba(FeAs)2,iron_pnictide_122,6.7625,39.8,paper-reported: the film exhibited a high critical temperature of 39.8 K,K-doped Ba122 film,,6,4.0,24.0,0.603,2.1451835709185443,6.13969483225259,0.17006230623348303,0.0411322633387008,0.3552,1.8118614507009174,2.478505691136171,rebuilt from figure trace 2207.06629_fig4,1.6678,measured,
2305.10034v1.pdf,La2FeAs2O,iron_pnictide_1111,0.0465,13.3,paper-reported: the appearance of superconductivity at 13.3 K in La0.87Sm0.13FeAs0.91P0.09O,La0.87Sm0.13FeAs0.91P0.09O,,3,2.0,8.0,0.6015,1.7419154745589411,6.562309083477099,0.12202253878262316,0.016472547240715594,0.3288,1.5027512985449998,1.9810796505728825,rebuilt from figure trace jallcom_2023_170384_fig6c,1.5202,thin,3 isotherms
2305.10034v1.pdf,La2FeAs2O,iron_pnictide_1111,0.0686,13.3,paper-reported: the appearance of superconductivity at 13.3 K in La0.87Sm0.13FeAs0.91P0.09O,La0.87Sm0.13FeAs0.91P0.09O,,3,2.0,8.0,0.6015,1.9350779224860915,6.527082585158454,0.14546145272543914,0.019636705444979138,0.3288,1.6499734751442308,2.220182369827952,rebuilt from figure trace jallcom_2023_170384_fig6c,1.5202,thin,3 isotherms
